id,date,store_nbr,family,sales,onpromotion
1814043,2015-10-17,9,AUTOMOTIVE,13.0,0
2383064,2016-09-02,24,BEAUTY,7.0,0
2648530,2017-01-30,22,HOME AND KITCHEN II,14.0,0
338921,2013-07-10,19,FROZEN FOODS,18.755001,0
114060,2013-03-06,1,GROCERY I,2475.0,0
1052900,2014-08-15,51,BEAUTY,7.0,0
2019613,2016-02-11,26,GROCERY II,3.0,0
2408365,2016-09-16,33,PERSONAL CARE,145.0,10
2395324,2016-09-09,18,LADIESWEAR,0.0,0
2888246,2017-06-13,48,LAWN AND GARDEN,16.0,0
2810734,2017-05-01,23,PERSONAL CARE,275.0,8
1843958,2015-11-03,47,HOME APPLIANCES,4.0,0
2592089,2016-12-29,39,BREAD/BAKERY,518.0,1
1075323,2014-08-28,30,HOME CARE,0.0,0
2129068,2016-04-12,47,CLEANING,1776.0,6
1201682,2014-11-07,26,LAWN AND GARDEN,0.0,0
1274742,2014-12-18,26,HOME CARE,99.0,0
1829319,2015-10-26,36,PRODUCE,1120.566,0
816287,2014-04-05,12,SEAFOOD,0.0,0
2524718,2016-11-20,48,LAWN AND GARDEN,8.0,0
1030080,2014-08-03,11,HOME CARE,0.0,0
1873314,2015-11-20,21,BEVERAGES,1772.0,5
2608436,2017-01-07,47,HOME APPLIANCES,2.0,0
1853980,2015-11-09,29,CLEANING,717.0,1
1479225,2015-04-13,14,AUTOMOTIVE,1.0,0
1950025,2016-01-03,23,"LIQUOR,WINE,BEER",0.0,0
1671932,2015-07-30,20,LAWN AND GARDEN,3.0,0
2921275,2017-07-02,25,HOME AND KITCHEN II,17.0,1
2308952,2016-07-22,44,DAIRY,2487.0,17
872914,2014-05-06,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
979291,2014-07-05,36,HOME AND KITCHEN II,8.0,0
1765996,2015-09-21,10,BABY CARE,0.0,0
187420,2013-04-16,18,GROCERY II,25.0,0
2089614,2016-03-21,4,LINGERIE,5.0,0
2220104,2016-06-02,50,PREPARED FOODS,113.054,0
2558807,2016-12-09,54,LAWN AND GARDEN,0.0,0
1373832,2015-02-12,7,DELI,188.23601,1
1305856,2015-01-05,49,GROCERY II,28.0,0
199570,2013-04-22,9,LADIESWEAR,0.0,0
1102111,2014-09-12,32,EGGS,111.0,0
361082,2013-07-22,4,PREPARED FOODS,112.83,0
2196497,2016-05-20,39,HOME APPLIANCES,2.0,0
2040306,2016-02-22,7,HOME AND KITCHEN I,9.0,0
1728428,2015-08-30,6,LAWN AND GARDEN,5.0,0
1462601,2015-04-03,47,DAIRY,2456.0,2
2784659,2017-04-16,41,LAWN AND GARDEN,32.0,0
2775975,2017-04-11,48,HOME AND KITCHEN I,18.0,1
1725953,2015-08-29,36,LAWN AND GARDEN,3.0,0
224947,2013-05-07,20,LADIESWEAR,0.0,0
2580035,2016-12-21,5,PREPARED FOODS,62.645,2
1362852,2015-02-06,48,HOME CARE,0.0,0
1079807,2014-08-30,7,HARDWARE,1.0,0
996432,2014-07-15,17,PRODUCE,750.754,51
1880864,2015-11-24,32,PREPARED FOODS,11.0,0
1818107,2015-10-20,22,BREAD/BAKERY,138.0,0
371307,2013-07-28,27,MEATS,335.961,0
741514,2014-02-22,15,BOOKS,0.0,0
306307,2013-06-21,53,BABY CARE,0.0,0
443673,2013-09-06,8,LINGERIE,15.0,0
2754034,2017-03-30,32,LADIESWEAR,0.0,0
1004815,2014-07-19,51,SCHOOL AND OFFICE SUPPLIES,6.0,0
840751,2014-04-18,49,EGGS,401.0,0
1820638,2015-10-21,42,POULTRY,175.403,0
1296437,2014-12-31,34,SEAFOOD,3.0,0
1829449,2015-10-26,4,POULTRY,390.606,0
2558428,2016-12-09,44,BOOKS,4.0,0
165029,2013-04-03,39,PREPARED FOODS,50.0,0
2554355,2016-12-07,3,MAGAZINES,14.0,0
1507546,2015-04-28,9,CLEANING,1202.0,2
2160065,2016-04-30,17,HOME APPLIANCES,2.0,0
1002839,2014-07-18,47,BEAUTY,9.0,0
2100434,2016-03-27,43,HOME APPLIANCES,0.0,0
2349792,2016-08-14,4,PLAYERS AND ELECTRONICS,6.0,0
2564604,2016-12-13,18,DELI,150.086,7
2440070,2016-10-04,23,HOME APPLIANCES,0.0,0
286960,2013-06-11,10,PERSONAL CARE,151.0,0
1813002,2015-10-17,29,HOME AND KITCHEN I,38.0,0
2491048,2016-11-01,53,EGGS,130.0,1
2925919,2017-07-04,6,CLEANING,1269.0,44
2037915,2016-02-21,4,AUTOMOTIVE,4.0,0
658330,2014-01-06,30,GROCERY II,4.0,0
1802255,2015-10-11,27,PET SUPPLIES,5.0,0
1270913,2014-12-16,19,HOME APPLIANCES,1.0,0
2884370,2017-06-11,4,BREAD/BAKERY,657.925,0
341286,2013-07-11,35,AUTOMOTIVE,2.0,0
2180661,2016-05-11,44,LINGERIE,6.0,0
1617420,2015-06-29,40,MEATS,138.212,0
2638962,2017-01-24,53,HOME CARE,163.0,8
2360109,2016-08-20,3,HOME AND KITCHEN I,116.0,0
2918908,2017-06-30,9,PERSONAL CARE,419.0,10
166470,2013-04-04,3,HOME CARE,0.0,0
739071,2014-02-20,46,BEVERAGES,1558.0,0
326398,2013-07-03,17,POULTRY,138.538,0
1030284,2014-08-03,17,MEATS,509.2,0
1496075,2015-04-22,36,LAWN AND GARDEN,4.0,0
2973565,2017-07-31,42,BABY CARE,0.0,0
1905266,2015-12-08,18,FROZEN FOODS,96.222,0
465032,2013-09-18,7,PREPARED FOODS,188.86,0
539120,2013-10-30,35,SEAFOOD,0.0,0
4151,2013-01-03,25,PET SUPPLIES,0.0,0
368321,2013-07-26,43,DAIRY,66.0,0
1515307,2015-05-03,26,GROCERY II,6.0,0
235639,2013-05-13,20,LADIESWEAR,0.0,0
2293880,2016-07-14,21,HOME APPLIANCES,0.0,0
1673704,2015-07-31,20,EGGS,45.0,0
1818489,2015-10-20,32,MEATS,77.457,0
2726360,2017-03-14,6,SEAFOOD,39.776,1
2655659,2017-02-03,22,HOME APPLIANCES,0.0,0
2594582,2016-12-30,9,MAGAZINES,6.0,0
1288268,2014-12-26,6,HARDWARE,0.0,0
896032,2014-05-19,5,HOME AND KITCHEN II,0.0,0
880519,2014-05-11,15,GROCERY II,9.0,0
1591066,2015-06-14,51,BOOKS,0.0,0
1896387,2015-12-03,19,DELI,305.0,0
1088624,2014-09-04,53,LAWN AND GARDEN,0.0,0
666807,2014-01-11,19,DELI,336.0,0
903095,2014-05-23,48,HOME APPLIANCES,4.0,0
61800,2013-02-04,42,MEATS,0.0,0
1593787,2015-06-16,28,LADIESWEAR,0.0,0
1866281,2015-11-16,23,SEAFOOD,16.42,0
968319,2014-06-29,29,AUTOMOTIVE,0.0,0
1635948,2015-07-10,11,CELEBRATION,7.0,0
16917,2013-01-10,33,LINGERIE,10.0,0
2046534,2016-02-26,31,CELEBRATION,3.0,0
109135,2013-03-03,21,BOOKS,0.0,0
2155496,2016-04-27,39,BEAUTY,2.0,0
1460510,2015-04-02,38,PREPARED FOODS,263.06,0
626531,2013-12-18,38,PET SUPPLIES,0.0,0
1427322,2015-03-14,8,CELEBRATION,0.0,0
755544,2014-03-01,9,DELI,736.982,0
2224760,2016-06-05,31,SEAFOOD,6.0,0
1128696,2014-09-27,28,PRODUCE,1328.682,0
1584411,2015-06-11,15,HOME AND KITCHEN I,27.0,0
1201728,2014-11-07,28,AUTOMOTIVE,11.0,0
2307471,2016-07-21,52,GROCERY I,0.0,0
180678,2013-04-12,29,BEVERAGES,0.0,0
2881664,2017-06-10,14,BREAD/BAKERY,233.0,0
113335,2013-03-05,39,GROCERY II,26.0,0
211286,2013-04-29,37,LAWN AND GARDEN,17.0,0
2210856,2016-05-28,41,LINGERIE,3.0,0
2273058,2016-07-02,37,HOME CARE,341.0,2
202986,2013-04-24,54,BEVERAGES,277.0,0
2912759,2017-06-27,36,HARDWARE,1.0,0
2832079,2017-05-13,22,LADIESWEAR,19.0,0
2459047,2016-10-14,6,LADIESWEAR,21.0,0
1669436,2015-07-28,5,SEAFOOD,26.838,0
1263887,2014-12-12,21,LAWN AND GARDEN,0.0,0
2130610,2016-04-13,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
451979,2013-09-11,40,FROZEN FOODS,11.0,0
208037,2013-04-27,46,BREAD/BAKERY,666.05,0
1804354,2015-10-12,36,GROCERY II,7.0,0
1367906,2015-02-09,4,MAGAZINES,0.0,0
496438,2013-10-06,38,LADIESWEAR,0.0,0
2620107,2017-01-14,25,CELEBRATION,17.0,0
2666920,2017-02-09,38,PERSONAL CARE,204.0,8
72058,2013-02-10,30,LADIESWEAR,0.0,0
293412,2013-06-14,41,DELI,122.344,0
2620099,2017-01-14,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
1757494,2015-09-16,21,GROCERY II,16.0,0
453429,2013-09-12,31,DELI,169.556,0
2685448,2017-02-19,9,CLEANING,1800.0,27
1646196,2015-07-15,48,MEATS,746.144,0
2042004,2016-02-23,53,PRODUCE,971.361,0
1640144,2015-07-12,29,FROZEN FOODS,53.0,0
1872913,2015-11-20,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2495421,2016-11-04,26,PLAYERS AND ELECTRONICS,0.0,0
200268,2013-04-23,28,MEATS,100.264,0
2604351,2017-01-05,32,MEATS,86.472,15
58225,2013-02-02,42,GROCERY II,0.0,0
1487768,2015-04-17,52,PREPARED FOODS,0.0,0
1945325,2015-12-31,41,DAIRY,725.0,5
1962706,2016-01-10,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
878721,2014-05-10,14,PRODUCE,0.0,0
1287736,2014-12-26,40,EGGS,137.0,0
2456105,2016-10-13,23,HARDWARE,0.0,0
1741236,2015-09-07,15,MEATS,135.597,0
219800,2013-05-04,26,LAWN AND GARDEN,0.0,0
319478,2013-06-29,23,BREAD/BAKERY,246.243,0
2678262,2017-02-15,7,HOME AND KITCHEN I,38.0,5
248310,2013-05-20,26,HOME CARE,0.0,0
1650847,2015-07-18,29,"LIQUOR,WINE,BEER",345.0,0
2444309,2016-10-06,41,SEAFOOD,5.222,1
1908683,2015-12-10,13,PREPARED FOODS,10.0,0
105871,2013-03-01,3,CLEANING,1974.0,0
2133296,2016-04-15,16,FROZEN FOODS,24.0,0
2056569,2016-03-03,13,DELI,160.0,0
568149,2013-11-15,5,LINGERIE,21.0,0
609664,2013-12-09,15,"LIQUOR,WINE,BEER",48.0,0
2006755,2016-02-04,15,PERSONAL CARE,170.0,0
1599731,2015-06-19,44,MAGAZINES,3.0,0
1549643,2015-05-22,39,PREPARED FOODS,40.114,0
372319,2013-07-28,6,GROCERY II,28.0,0
1464032,2015-04-04,37,LAWN AND GARDEN,22.0,0
1765591,2015-09-20,48,PERSONAL CARE,1297.0,7
1148590,2014-10-08,36,PERSONAL CARE,174.0,0
2324696,2016-07-31,36,FROZEN FOODS,85.0,5
963886,2014-06-26,53,"LIQUOR,WINE,BEER",35.0,0
2615624,2017-01-11,49,FROZEN FOODS,468.927,2
385117,2013-08-05,15,CLEANING,922.0,0
1636124,2015-07-10,16,HOME APPLIANCES,0.0,0
1982379,2016-01-21,31,BEVERAGES,1554.0,2
2063705,2016-03-07,13,HOME APPLIANCES,1.0,0
1503756,2015-04-26,51,GROCERY I,5053.0,15
2271606,2016-07-01,46,HOME CARE,687.0,3
2953529,2017-07-20,3,PREPARED FOODS,287.049,0
2830099,2017-05-12,17,LADIESWEAR,2.0,0
1123057,2014-09-24,20,BABY CARE,0.0,0
1041029,2014-08-09,19,FROZEN FOODS,29.0,0
2073282,2016-03-12,31,MEATS,288.967,0
654572,2014-01-04,25,HOME APPLIANCES,0.0,0
500876,2013-10-09,13,BEAUTY,1.0,0
1068956,2014-08-24,51,LAWN AND GARDEN,9.0,0
1933708,2015-12-24,16,CLEANING,1093.0,0
1917381,2015-12-14,8,HOME AND KITCHEN I,37.0,0
117425,2013-03-07,53,FROZEN FOODS,0.0,0
1825420,2015-10-24,27,PERSONAL CARE,238.0,0
912989,2014-05-29,26,FROZEN FOODS,26.538,0
1582019,2015-06-09,47,SEAFOOD,70.245,0
1182330,2014-10-27,33,CELEBRATION,12.0,0
2513812,2016-11-14,42,BOOKS,0.0,0
2473282,2016-10-22,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
1117615,2014-09-21,18,BOOKS,0.0,0
1288963,2014-12-27,25,HOME AND KITCHEN II,49.0,0
38965,2013-01-22,51,PERSONAL CARE,174.0,0
653284,2014-01-03,39,HOME AND KITCHEN II,10.0,0
2157052,2016-04-28,32,CLEANING,282.0,0
1452719,2015-03-29,2,PET SUPPLIES,0.0,0
1002235,2014-07-18,3,PERSONAL CARE,374.0,0
294371,2013-06-15,19,FROZEN FOODS,39.0,0
780845,2014-03-16,18,SEAFOOD,26.772999,0
1178597,2014-10-25,29,BEAUTY,0.0,0
1325596,2015-01-16,52,LADIESWEAR,0.0,0
1545988,2015-05-20,37,BOOKS,0.0,0
8251,2013-01-05,40,BABY CARE,0.0,0
1069298,2014-08-25,11,SEAFOOD,12.0,0
647486,2013-12-31,26,PET SUPPLIES,0.0,0
2497380,2016-11-05,31,CELEBRATION,19.0,0
419211,2013-08-24,21,GROCERY I,0.0,0
2352987,2016-08-16,3,LINGERIE,24.0,0
2372366,2016-08-27,23,PREPARED FOODS,66.957,0
1966952,2016-01-12,48,LAWN AND GARDEN,1.0,0
1055700,2014-08-17,3,PRODUCE,15.0,0
1531739,2015-05-12,37,FROZEN FOODS,146.478,1
1176597,2014-10-24,22,HOME AND KITCHEN I,0.0,0
654074,2014-01-04,11,HARDWARE,0.0,0
2781425,2017-04-14,50,LAWN AND GARDEN,8.0,0
1337810,2015-01-23,45,MAGAZINES,0.0,0
1022515,2014-07-29,49,EGGS,283.0,0
77845,2013-02-13,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
1100884,2014-09-11,48,BOOKS,0.0,0
1835535,2015-10-30,11,DELI,258.598,52
2398363,2016-09-10,52,"LIQUOR,WINE,BEER",0.0,0
823287,2014-04-09,1,BEVERAGES,1134.0,0
55319,2013-02-01,11,FROZEN FOODS,12.0,0
442369,2013-09-06,21,BOOKS,0.0,0
3000107,2017-08-15,37,FROZEN FOODS,120.155,1
2750118,2017-03-28,22,PRODUCE,582.622,87
1944680,2015-12-31,23,MAGAZINES,2.0,0
284411,2013-06-09,39,HOME APPLIANCES,1.0,0
1637961,2015-07-11,18,CELEBRATION,6.0,0
99067,2013-02-25,39,BABY CARE,0.0,0
312546,2013-06-25,29,BEVERAGES,0.0,0
786241,2014-03-19,2,HOME AND KITCHEN II,9.0,0
1296275,2014-12-31,30,BEAUTY,2.0,0
662050,2014-01-08,35,BOOKS,0.0,0
2548445,2016-12-04,14,LAWN AND GARDEN,0.0,0
2489693,2016-11-01,16,DAIRY,221.0,0
2841698,2017-05-18,42,BEAUTY,8.0,1
2549388,2016-12-04,40,CELEBRATION,7.0,0
185796,2013-04-15,22,CELEBRATION,0.0,0
862817,2014-05-01,18,SEAFOOD,7.406,2
1263916,2014-12-12,22,HOME AND KITCHEN II,0.0,0
451972,2013-09-11,40,BOOKS,0.0,0
2112001,2016-04-03,19,BABY CARE,0.0,0
2390636,2016-09-06,36,HOME APPLIANCES,0.0,0
1365326,2015-02-08,18,HOME APPLIANCES,1.0,0
2842262,2017-05-18,9,BREAD/BAKERY,529.0,4
2984424,2017-08-06,47,BEVERAGES,12295.0,10
286184,2013-06-10,39,DAIRY,169.0,0
2527059,2016-11-22,14,HOME CARE,204.0,7
2020116,2016-02-11,4,LINGERIE,5.0,0
1038794,2014-08-07,6,LAWN AND GARDEN,2.0,0
101870,2013-02-27,17,SEAFOOD,4.0,0
166002,2013-04-04,17,GROCERY I,2648.0,0
2770948,2017-04-08,8,BOOKS,2.0,0
2464329,2016-10-17,53,LINGERIE,4.0,0
2887779,2017-06-13,35,HOME AND KITCHEN I,16.0,5
863952,2014-05-01,5,GROCERY I,3837.0,0
2404229,2016-09-14,18,HARDWARE,0.0,0
315515,2013-06-27,12,BEAUTY,1.0,0
1467326,2015-04-06,3,HARDWARE,1.0,0
320585,2013-06-29,53,MAGAZINES,0.0,0
1836622,2015-10-30,41,CLEANING,811.0,1
2910276,2017-06-26,17,CELEBRATION,2.0,0
1075214,2014-08-28,28,DAIRY,402.0,0
953521,2014-06-21,13,LADIESWEAR,0.0,0
625965,2013-12-18,22,LINGERIE,0.0,0
2969644,2017-07-29,32,CLEANING,2014.0,18
76411,2013-02-12,52,HOME AND KITCHEN II,0.0,0
147822,2013-03-24,7,HOME AND KITCHEN I,0.0,0
1955139,2016-01-06,17,LINGERIE,2.0,0
1374744,2015-02-13,31,PRODUCE,0.0,0
946903,2014-06-17,28,BABY CARE,0.0,0
976357,2014-07-03,53,LADIESWEAR,1.0,0
478694,2013-09-26,4,PREPARED FOODS,80.0,0
768888,2014-03-09,32,LINGERIE,4.0,0
586907,2013-11-26,27,BEAUTY,2.0,0
1978309,2016-01-19,17,PERSONAL CARE,205.0,0
579148,2013-11-21,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
1796380,2015-10-08,12,PERSONAL CARE,150.0,1
1350327,2015-01-30,47,AUTOMOTIVE,14.0,0
1094935,2014-09-08,30,POULTRY,96.538,0
1852633,2015-11-08,40,GROCERY II,7.0,0
1928589,2015-12-21,22,BEVERAGES,951.0,0
1381816,2015-02-17,30,CLEANING,547.0,0
2256868,2016-06-23,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2605468,2017-01-06,14,LADIESWEAR,0.0,0
1740585,2015-09-06,47,AUTOMOTIVE,35.0,0
2709726,2017-03-05,39,PRODUCE,2558.612,8
1380681,2015-02-16,48,PLAYERS AND ELECTRONICS,0.0,0
316987,2013-06-27,52,"LIQUOR,WINE,BEER",0.0,0
1625236,2015-07-04,10,LADIESWEAR,14.0,1
2928179,2017-07-06,19,MAGAZINES,0.0,0
978553,2014-07-05,16,BOOKS,0.0,0
1665036,2015-07-26,27,LINGERIE,9.0,0
655578,2014-01-04,53,AUTOMOTIVE,0.0,0
2517220,2016-11-16,38,GROCERY II,20.0,0
180622,2013-04-12,27,GROCERY II,11.0,0
547410,2013-11-04,19,CELEBRATION,0.0,0
1697819,2015-08-13,47,BEAUTY,7.0,0
1925094,2015-12-19,24,CELEBRATION,14.0,0
724889,2014-02-12,48,FROZEN FOODS,152.477,0
1967203,2016-01-12,6,CLEANING,1062.0,5
645416,2013-12-30,19,BEAUTY,0.0,0
1822347,2015-10-22,40,LINGERIE,7.0,0
1443930,2015-03-24,23,HOME AND KITCHEN I,6.0,0
2359230,2016-08-19,54,PLAYERS AND ELECTRONICS,6.0,0
1365635,2015-02-08,26,PREPARED FOODS,16.0,0
2126800,2016-04-11,33,HOME AND KITCHEN II,6.0,0
1300895,2015-01-03,10,BEAUTY,1.0,0
1137487,2014-10-02,25,EGGS,96.0,2
759741,2014-03-04,26,HOME AND KITCHEN I,7.0,0
1164647,2014-10-17,37,FROZEN FOODS,152.995,2
924328,2014-06-04,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
1089636,2014-09-05,32,DELI,56.0,0
2768312,2017-04-07,33,DAIRY,260.0,6
1366819,2015-02-09,1,PERSONAL CARE,154.0,0
2841015,2017-05-18,23,GROCERY I,1937.0,35
928038,2014-06-06,48,GROCERY I,5975.0,0
2879971,2017-06-09,16,POULTRY,72.702,13
2462777,2016-10-17,10,LAWN AND GARDEN,0.0,0
1752893,2015-09-13,41,SEAFOOD,9.616,0
2104823,2016-03-30,17,HOME APPLIANCES,0.0,0
1514009,2015-05-02,4,BEAUTY,5.0,0
164592,2013-04-03,27,LINGERIE,2.0,0
1160247,2014-10-15,14,AUTOMOTIVE,2.0,0
974847,2014-07-03,11,PLAYERS AND ELECTRONICS,5.0,0
1734573,2015-09-03,28,PLAYERS AND ELECTRONICS,4.0,0
1071071,2014-08-26,11,MAGAZINES,0.0,0
2735460,2017-03-20,11,MEATS,679.831,0
2333324,2016-08-05,28,PET SUPPLIES,2.0,0
1770364,2015-09-23,32,GROCERY II,1.0,0
2491805,2016-11-02,25,DAIRY,2413.0,26
1397377,2015-02-26,17,PERSONAL CARE,123.0,0
198262,2013-04-22,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
1265751,2014-12-13,24,BEVERAGES,4514.0,2
2051128,2016-02-29,10,GROCERY II,2.0,0
2439642,2016-10-04,11,HOME CARE,663.0,19
1199935,2014-11-06,27,"LIQUOR,WINE,BEER",27.0,0
2631214,2017-01-20,36,PERSONAL CARE,232.0,11
34284,2013-01-20,20,PRODUCE,0.0,0
248268,2013-05-20,25,DELI,75.419,0
2281711,2016-07-07,3,PERSONAL CARE,392.0,0
2746956,2017-03-26,34,BEVERAGES,2437.0,15
1231963,2014-11-24,26,CLEANING,276.0,1
402130,2013-08-14,41,PERSONAL CARE,97.0,0
199491,2013-04-22,7,CELEBRATION,0.0,0
1085315,2014-09-03,11,FROZEN FOODS,105.0,0
692878,2014-01-25,5,EGGS,132.0,0
1517039,2015-05-04,24,PREPARED FOODS,110.939,0
438896,2013-09-04,23,PREPARED FOODS,38.039,0
1976852,2016-01-18,26,LAWN AND GARDEN,0.0,0
591726,2013-11-29,12,BEVERAGES,633.0,0
1787390,2015-10-03,10,FROZEN FOODS,83.0,13
711110,2014-02-05,11,PET SUPPLIES,0.0,0
1701651,2015-08-15,54,CELEBRATION,9.0,0
232762,2013-05-11,4,GROCERY II,61.0,0
2124601,2016-04-10,21,POULTRY,210.017,0
2140220,2016-04-19,10,BREAD/BAKERY,141.0,1
2891816,2017-06-15,48,PET SUPPLIES,10.0,0
2339351,2016-08-08,47,HARDWARE,3.0,0
602680,2013-12-05,2,BABY CARE,0.0,0
527081,2013-10-23,48,BREAD/BAKERY,386.501,0
2923431,2017-07-03,35,PLAYERS AND ELECTRONICS,0.0,0
827685,2014-04-11,32,GROCERY I,895.0,0
1810364,2015-10-15,54,HOME APPLIANCES,0.0,0
2890856,2017-06-15,21,MAGAZINES,3.0,0
2169228,2016-05-05,24,CELEBRATION,27.0,0
2491447,2016-11-02,15,GROCERY II,11.0,0
207670,2013-04-27,36,BABY CARE,0.0,0
2025172,2016-02-14,31,POULTRY,219.211,0
1921442,2015-12-17,21,HOME APPLIANCES,0.0,0
737888,2014-02-20,13,DAIRY,216.0,0
2688366,2017-02-21,4,LINGERIE,0.0,0
918981,2014-06-01,43,PRODUCE,0.0,0
670812,2014-01-13,30,LINGERIE,1.0,0
1675103,2015-08-01,1,MAGAZINES,0.0,0
544430,2013-11-02,34,PREPARED FOODS,52.0,0
1574664,2015-06-05,41,BEVERAGES,1485.0,2
1501669,2015-04-25,43,BOOKS,0.0,0
1358575,2015-02-04,28,SCHOOL AND OFFICE SUPPLIES,0.0,0
2431762,2016-09-29,4,PERSONAL CARE,131.0,3
325429,2013-07-02,4,HOME AND KITCHEN II,0.0,0
1117068,2014-09-20,51,HOME CARE,326.0,0
2185204,2016-05-14,22,EGGS,39.0,1
1577315,2015-06-07,16,HARDWARE,1.0,0
1887692,2015-11-28,24,PET SUPPLIES,22.0,0
1335584,2015-01-22,33,DAIRY,316.0,3
2061585,2016-03-05,53,DELI,174.48,0
381354,2013-08-03,1,CELEBRATION,0.0,0
64937,2013-02-06,30,PET SUPPLIES,0.0,0
356573,2013-07-20,14,DAIRY,135.0,0
360349,2013-07-22,2,"LIQUOR,WINE,BEER",31.0,0
2223359,2016-06-04,42,HOME APPLIANCES,0.0,0
629714,2013-12-20,28,DAIRY,341.0,0
249428,2013-05-20,8,HARDWARE,3.0,0
2562322,2016-12-11,53,BOOKS,0.0,0
912795,2014-05-29,20,HOME AND KITCHEN I,0.0,0
921421,2014-06-03,12,POULTRY,218.852,0
816918,2014-04-05,30,BEVERAGES,476.0,0
1012668,2014-07-24,22,PRODUCE,0.0,0
939894,2014-06-13,30,LINGERIE,5.0,0
608057,2013-12-08,2,SEAFOOD,15.861,0
755731,2014-03-02,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
553891,2013-11-07,5,LADIESWEAR,0.0,0
2536722,2016-11-27,35,GROCERY I,2144.489,51
2153488,2016-04-26,32,CLEANING,415.0,1
2498481,2016-11-06,12,HOME CARE,322.0,12
892508,2014-05-17,50,MAGAZINES,0.0,0
877434,2014-05-09,28,PRODUCE,0.0,0
1194988,2014-11-03,38,PERSONAL CARE,777.0,0
514255,2013-10-16,38,HOME AND KITCHEN II,0.0,0
1155652,2014-10-12,34,PERSONAL CARE,356.0,0
2899628,2017-06-20,18,HOME APPLIANCES,0.0,0
1139955,2014-10-03,44,BEVERAGES,9460.0,3
2793248,2017-04-21,32,PREPARED FOODS,10.0,0
1327423,2015-01-17,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
311478,2013-06-24,48,MEATS,801.507,0
247329,2013-05-19,48,PLAYERS AND ELECTRONICS,0.0,0
592416,2013-11-29,31,AUTOMOTIVE,5.0,0
650707,2014-01-02,17,GROCERY II,9.0,0
2163329,2016-05-01,9,HARDWARE,5.0,0
1563041,2015-05-30,15,PREPARED FOODS,28.0,0
1507592,2015-04-29,1,LAWN AND GARDEN,11.0,2
2093603,2016-03-23,51,HOME APPLIANCES,0.0,0
748604,2014-02-26,13,SEAFOOD,1.0,0
1359611,2015-02-04,8,FROZEN FOODS,191.0,3
1814636,2015-10-18,24,SEAFOOD,48.36,0
965170,2014-06-27,4,LADIESWEAR,0.0,0
2504413,2016-11-09,29,EGGS,165.0,6
1102288,2014-09-12,37,"LIQUOR,WINE,BEER",167.0,0
597126,2013-12-02,13,MEATS,153.116,0
570440,2013-11-17,15,BEAUTY,1.0,0
90,2013-01-01,11,MEATS,0.0,0
1205512,2014-11-09,33,"LIQUOR,WINE,BEER",0.0,0
149668,2013-03-25,9,GROCERY II,14.0,0
143036,2013-03-22,22,HARDWARE,0.0,0
1039532,2014-08-08,26,SEAFOOD,0.0,0
684706,2014-01-21,20,"LIQUOR,WINE,BEER",0.0,0
1786575,2015-10-02,37,LINGERIE,3.0,0
2124016,2016-04-09,6,BOOKS,0.0,0
1008359,2014-07-21,51,FROZEN FOODS,243.967,1
1141924,2014-10-04,49,PERSONAL CARE,572.0,3
2991554,2017-08-10,47,BREAD/BAKERY,1002.517,10
503938,2013-10-10,48,POULTRY,377.797,0
2799590,2017-04-25,11,BEAUTY,3.0,0
2358091,2016-08-19,23,EGGS,52.0,19
179132,2013-04-11,35,DAIRY,23.0,0
2821907,2017-05-07,37,FROZEN FOODS,116.941,2
695464,2014-01-27,22,"LIQUOR,WINE,BEER",0.0,0
2761224,2017-04-03,34,HOME AND KITCHEN I,56.0,0
2401971,2016-09-12,54,AUTOMOTIVE,7.0,0
2537970,2016-11-28,20,CELEBRATION,3.0,0
2057164,2016-03-03,3,EGGS,387.0,0
2763711,2017-04-04,53,PLAYERS AND ELECTRONICS,9.0,0
1215949,2014-11-15,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
83103,2013-02-16,40,DELI,130.0,0
2063483,2016-03-06,7,PET SUPPLIES,7.0,0
1507801,2015-04-29,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
834188,2014-04-15,15,HARDWARE,0.0,0
2096020,2016-03-25,2,PERSONAL CARE,179.0,3
2650459,2017-01-31,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
547628,2013-11-04,24,PET SUPPLIES,0.0,0
495430,2013-10-06,10,BABY CARE,0.0,0
299087,2013-06-17,50,DAIRY,526.0,0
2203929,2016-05-24,47,MEATS,594.492,1
839148,2014-04-17,53,MEATS,0.0,0
1393920,2015-02-24,20,AUTOMOTIVE,10.0,0
2805749,2017-04-28,33,MAGAZINES,0.0,0
2223897,2016-06-04,8,PLAYERS AND ELECTRONICS,15.0,0
1748179,2015-09-11,10,BOOKS,0.0,0
